question	choices	answer	subject	output	verbalized
Which of the following products is likely to provide both the highest total utility and the lowest marginal utility?	['Plastic', 'Motor vehicles and motorcycles', 'Computers and related equipment', 'Air']	D	high_school_microeconomics	D) Air	D
The Lorenz curve measures which of the following?	['The ratio of income to wealth in different countries.', 'The relationship between public and private property in different countries.', 'The relationship between income inequality and income equality in different countries.', 'Ratio between working poor and non-working poor.']	C	high_school_microeconomics	C) The relationship between income inequality and income equality in different countries.	C
Which of the following examples would make consumers pay the greater part of an excise duty imposed on a producer?	['If the demand curve is elastic to price and the supply curve inelastic to price', 'If the demand curve is elastic to the price and the supply curve is perfectly elastic', 'If the demand curve is price inelastic and the supply curve is price elastic', 'In a situation where the demand curve is perfectly inelastic and the supply curve is elastic with respect to price']	D	high_school_microeconomics	C) If the demand curve is price inelastic and the supply curve is price elastic	C
Which of the following examples could have caused an increase in demand for ice cream cones?	['Lowering the price of ice cream cones.', 'A decrease in the price of ice cream, a complementary good of ice cream cones.', 'Increase in the price of ice cream, a complementary benefit of ice cream cones.', 'A drop in the price of lollipops, a close substitute for ice cream.']	B	high_school_microeconomics	C) A complementary good of ice cream cones.	C
For a firm to be successful in price discrimination, which of the following conditions must be met: I. It must not exhibit a downward demand curve; II. It must have market power; III. Buyers with different elasticities of demand must be separable; IV. The firm's motives must go beyond profit maximization; V. The firm must be able to prevent the resale of its products.	['I, III and V only', 'III and IV only', 'I and IV only', 'II, III and V only']	D	high_school_microeconomics	B) III and V only	B
Which of the following is an example of an economic annuity?	['The $50 million winnings of a basketball superstar.', 'A retirement pension from the Social Security.', 'An allowance paid by social services.', 'A check from a parent or guardian to a student.']	A	high_school_microeconomics	B) A retirement pension from the Social Security.	B
In the presence of a negative external effect, which of the following would internalize (or correct) the external effect?	"[""It's a government grant."", 'A government tax.', 'A lower price.', 'A higher level of production.']"	B	high_school_microeconomics	B) A government tax.	B
Which of the following is a characteristic of monopoly?	['Only one company in the business.', 'The price is equal to the marginal revenue.', 'Perfectly elastic demand curve.', 'Inefficient barriers to entry.']	A	high_school_microeconomics	A) Only one company in the business.	A
A monopoly whose demand curve is regular and descending has a marginal revenue curve which is	['Inclined slope', 'halfway between the demand curve and the vertical axis', 'trend initially downwards, then upwards', 'parallel to the demand curve']	B	high_school_microeconomics	B) halfway between the demand curve and the vertical axis	B
The consequence of a floor price is:	['a persistent shortage of good.', 'an increase in overall well-being.', 'a persistent surplus of good.', 'The elimination of dry loss.']	C	high_school_microeconomics	C) a persistent surplus of good.	C
Which of the following is not part of the methods used by trade unions for the purpose of raising wages?	['Negotiations for a minimum wage', 'Restrictive affiliate policies', 'Efforts to bring down the prices of alternative resources', 'The Rules of the Goose Feather or of Forced Labour']	C	high_school_microeconomics	C) Efforts to bring down the prices of alternative resources	C
Which of the following is a characteristic of perfect competition?	['Companies manufacture a homogeneous product.', 'There are barriers to entry.', 'Companies maximize their profits by setting prices.', 'Public authorities regulate prices in such a way as to eliminate bargaining.']	A	high_school_microeconomics	A) Companies manufacture a homogeneous product.	A
Which of the following statements is true?	['In the long run, all inputs are variable.', 'In the short term, all inputs are variable.', 'In the long run, supply is not able to adjust fully to changes in demand.', 'In the short term, supply is able to adjust fully to changes in demand.']	A	high_school_microeconomics	A) In the long run	A
Monopolistic competition is regarded as productively inefficient for the following reasons:	['the long-term price is higher than the minimum average total cost.', 'the long-term benefits are positive.', 'Companies are engaging in collusive behaviour.', 'There are no barriers to entry.']	A	high_school_microeconomics	A) the long-term price is higher than the minimum average total cost.	A
Compared with perfect competition in the long run, the monopoly presents	['more choice of products for consumers.', 'more efficient.', 'lower prices.', 'The price is higher than the marginal revenue.']	D	high_school_microeconomics	D) The price is higher than the marginal revenue.	D
In the case of an increase of 5% in the price of company A's cellular telephone service and 10% in the quantity demanded for company B's cellular telephone service, it can be said that	"['the demand for enterprise B is elastic in relation to the price.', ""Company B's offer is price elastic."", 'Companies A and B are substitutes because the cross price elasticity is greater than zero.', 'Companies A and B are complementary because the cross price elasticity is below zero.']"	C	high_school_microeconomics	C) Companies A and B are substitutes because the cross price elasticity is greater than zero.	C
The relationship between the marginal revenue curve and the demand curve in a monopoly situation is most similar to the relationship between the marginal cost of factors curve and which curve in a monopsony situation?	['Demand for labour', 'Labour supply', 'External marginal cost', 'Total costs']	B	high_school_microeconomics	B) Labour supply	B
Assuming that the rose market is currently in equilibrium, if the supply of roses decreases while the demand increases, what can you say about the price and quantity of roses on the market?	['The price and the quantity increase.', 'Price increases, but the change in quantity remains ambiguous.', 'Both price and quantity are down.', 'The quantity increases, but the change in price is ambiguous.']	B	high_school_microeconomics	A) The price and the quantity increase.	A
The competitive market for gasoline, a normal commodity, is currently in equilibrium.Which of the following is most likely to cause an increase in the price of gasoline?	['Household income is falling.', 'The technology used to produce gasoline is improving.', 'The price of subway and other public transport tickets is falling.', 'The price of crude oil, the raw material for gasoline, is rising.']	D	high_school_microeconomics	D) The price of crude oil	D
Which of the following will lead to an increase in the wages of tube manufacturers?	['Increase in the number of graduates of the training school for pipe-makers.', 'An increase in the price of tubas', 'An increase in the price of tuba lessons', 'An increase in the tax on tubas']	B	high_school_microeconomics	B) An increase in the price of tubas	B
The marginal diminishing returns of short-term production begin when	['The average productivity of labour is starting to decline.', 'the total product of labor begins to fall.', 'The marginal product of labour becomes negative.', 'The marginal product of labour begins to fall.']	D	high_school_microeconomics	D) The marginal product of labour begins to fall.	D
What you give up to look for an alternative is known as	['The capital.', 'the ground.', 'cost of money.', 'Opportunity costs.']	D	high_school_microeconomics	D) Opportunity costs.	D
Which of the following is NOT characteristic of a perfectly competitive industry?	['Free entry into the industry.', 'Differentiation of products.', 'Perfectly elastic demand curve.', 'Homogeneous products']	B	high_school_microeconomics	B) Differentiation of products	B
Compared to a competitive input market, a monophonic market is a market which	['Pay less and hire more.', 'pays less and hires the same number of employees', 'pay more and hire more', 'pays less and hires less']	D	high_school_microeconomics	D) pays less and hires less	D
In a monophonic context, if a labour market were suddenly transformed into a perfectly competitive labour market, how would wages and employment change?	['Both would increase.', 'Both would decrease.', 'Wages would remain the same, but the employment rate would rise.', 'Wages would go down, but jobs would go up.']	A	high_school_microeconomics	A) Both would increase.	A
