subject,question,choices,answer,output
high_school_microeconomics,"Wakati hali hasi ya nje ipo kama matokeo ya uzalishaji wa bidhaa, kiasi bora cha kijamii cha pato kinaweza kupatikana kwa","['uwekezaji wa soko huru', 'kuweka mipaka juu ya kiasi kinachoweza kuzalishwa', 'serikali kuhusika katika ununuzi wa bidhaa', 'kuweka kiwango cha chini cha kiasi ambacho kinaweza kuzalishwa']",B,"Wakati hali hasi ya nje ipo kama matokeo ya uzalishaji wa bidhaa, kiasi bora cha kijamii cha pato kinaweza kupatikana kwa:

B) kuweka mipaka juu ya kiasi kinachoweza kuzalishwa

Hali hasi ya nje (negative externality) hutokea pale ambapo uzalishaji au matumizi ya bidhaa au huduma husababisha athari mbaya kwa watu wengine ambao hawahusiki moja kwa moja katika shughuli hiyo. Kwa mfano, uchafuzi wa mazingira kutoka kwa kiwanda ni hali hasi ya nje kwa sababu inawaathiri watu ambao hawahusiki na uzalishaji wa bidhaa za kiwanda hicho.

Kuweka mipaka juu ya kiasi kinachoweza kuzalishwa (option B) ni njia mojawapo ya kuhakikisha kuwa uzalishaji unafanyika kwa kiwango ambacho hakitaleta madhara makubwa kwa jamii. Hii inaweza kufanyika kupitia sera za serikali kama vile leseni za uzalishaji, kodi za uchafuzi, au sheria za mazingira. Njia hizi zinaweza kusaidia kupunguza uzalishaji wa bidhaa zinazozalisha hali hasi ya nje na hivyo kufikia kiasi bora cha kijamii cha pato."
high_school_microeconomics,"Jason anasafisha mabwawa ya kuogelea katika soko la ndani lenye ushindani kamili. Kuongeza faida, anaweza kutoza $10 kwa kila bwawa ili kusafisha mabwawa 9 kwa siku, na kusababisha gharama tofauti za $80 na jumla ya gharama zisizobadilika za $20. Ni ipi kati ya zifuatazo ni kweli?","['Jason anapaswa kufunga kazi hatimaye, baada ya muda mfupi, na hasara za kiuchumi za $20.', 'Jason anapaswa kufunga kazi hatimaye, baada ya muda mfupi, na hasara za kiuchumi za $10.', 'Jason anapaswa kusafisha mabwawa 9 kwa siku, na hasara za kiuchumi za $20.', 'Jason anapaswa kusafisha mabwawa 9 kwa siku, na hasara za kiuchumi za $10.']",D,"Ili kujua ni ipi kati ya chaguzi hizo ni sahihi, tunahitaji kuchambua mapato na gharama za Jason.

1. **Mapato ya Jason:**
   - Jason anatoza $10 kwa kila bwawa.
   - Anasafisha mabwawa 9 kwa siku.
   - Mapato ya kila siku = $10 * 9 = $90.

2. **Gharama za Jason:**
   - Gharama za kila siku zinazobadilika = $80.
   - Gharama zisizobadilika za kila siku = $20.
   - Jumla ya gharama za kila siku = $80 + $20 = $100.

3. **Faida au Hasara:**
   - Mapato ya kila siku = $90.
   - Jumla ya gharama za kila siku = $100.
   - Hasara ya kila siku = $100 - $90 = $10.

Kwa hivyo, Jason anapata hasara ya $10 kila siku.

Kwa kuwa Jason anapata hasara ya kiuchumi ya $10 kila siku, chaguo sahihi ni:

C) na hasara za kiuchumi za $20.

Hata hivyo, ni muhimu kutambua kwamba hasara za kiuchumi za $20 zinaweza kuwa zimehesabiwa kwa kipindi fulani zaidi ya siku moja, lakini kwa maelezo yaliyotolewa, hasara ya kila siku ni $10. Kwa hivyo, chaguo sahihi zaidi kwa msingi wa maelezo yaliyotolewa ni kwamba Jason anapata hasara ya kiuchumi ya $10 kwa siku."
high_school_microeconomics,Soko la ushindani hutoa matokeo bora kwa jamii kwa sababu,"['ziada ya watumiaji hupunguzwa, huku ziada ya mzalishaji ikiongezwa.', 'ustawi wa jumla unakuzwa.', 'ziada ya mzalishaji hupunguzwa, huku ziada ya watumiaji ikiongezwa.', 'tofauti kati ya ziada ya watumiaji na ya mzalishaji inakuzwa.']",B,"Soko la ushindani hutoa matokeo bora kwa jamii kwa sababu:

C) ustawi wa jumla unakuzwa.

Katika soko la ushindani, bei na kiasi cha bidhaa au huduma huamuliwa na nguvu za soko za mahitaji na usambazaji. Hii inasababisha ugawaji bora wa rasilimali, ambapo bidhaa na huduma zinatolewa kwa gharama ya chini zaidi na zinapatikana kwa bei ambayo watumiaji wako tayari kulipa. Hii inakuza ustawi wa jumla kwa kuongeza ziada ya watumiaji na ziada ya wazalishaji, na hivyo kuongeza ustawi wa kiuchumi wa jamii kwa ujumla."
high_school_microeconomics,Unaambiwa kuwa unyumbufu wa mapato kwa DVD ni + 1.5. Hii ina maana kwamba,"['ongezeko la asilimia 10 la mapato husababisha ongezeko la asilimia 15 la matumizi ya DVD. DVD kwa kawaida ni bidhaa za kawaida za starehe.', 'ongezeko la asilimia 10 la mapato husababisha ongezeko la asilimia 15 la matumizi ya DVD. DVD ni bidhaa duni.', 'ongezeko la asilimia 10 la mapato husababisha kupungua kwa asilimia 15 kwa matumizi ya DVD. DVD ni bidhaa ya hali duni.', 'ongezeko la asilimia 10 la bei ya DVD husababisha kupungua kwa asilimia 15 kwa matumizi ya DVD. DVDs ni bidhaa zenye unyumbufu wa bei.']",A,"Unyumbufu wa mapato kwa bidhaa hupima jinsi kiasi cha matumizi ya bidhaa kinavyobadilika kutokana na mabadiliko ya mapato ya watumiaji. Thamani ya unyumbufu wa mapato kwa DVD ni +1.5 ina maana kwamba kwa kila ongezeko la asilimia 10 la mapato ya watumiaji, matumizi ya DVD yanaongezeka kwa asilimia 15.

Kwa hivyo, jibu sahihi ni:

A) ongezeko la asilimia 10 la mapato husababisha ongezeko la asilimia 15 la matumizi ya DVD. DVD kwa kawaida ni bidhaa za kawaida za starehe.

Hii ni kwa sababu unyumbufu wa mapato chanya unaonyesha kuwa bidhaa ni ya kawaida (normal good), na thamani ya juu zaidi ya 1 inaonyesha kuwa ni bidhaa ya starehe (luxury good)."
high_school_microeconomics,"Ikiwa bei ya bidhaa itapungua huku bei ya bidhaa mbadala kubaki ilivyo kiasi cha wamba mtumiaji ananunua kiasi zaidi cha bidhaa hii, hali hii inaitwa","['athari ya mapato.', 'athari mbadala.', 'athari ya ziada.', 'athari ya usambazaji.']",B,"Hali ambapo bei ya bidhaa inapungua huku bei ya bidhaa mbadala kubaki ilivyo na kusababisha mtumiaji kununua kiasi zaidi cha bidhaa hiyo inaitwa:

B) athari mbadala.

Athari mbadala (substitution effect) inahusisha mabadiliko katika kiasi cha bidhaa kinachonunuliwa kutokana na mabadiliko ya bei, ambapo watumiaji wanapendelea bidhaa yenye bei ya chini zaidi kuliko bidhaa mbadala ambayo bei yake haijabadilika."
high_school_microeconomics,Gani kati ya ifuatayo ni mfano wa mapato ya uhamisho?,"['Mapato ya mchezaji mashuhuri wa mpira wa vikapu ya milioni $40.', 'Mapato ya kustaafu ya hifadhi ya jamii.', 'Malipo ya ustawi kutoka kwa huduma za kijamii.', 'Mtunza fedha katika mkahawa akipokea $8 ileile kwa saa ambayo watunza fedha wengine hupokea.']",D,"Mfano wa mapato ya uhamisho ni:
C) Malipo ya ustawi kutoka kwa huduma za kijamii.

Mapato ya uhamisho ni malipo ambayo hayapatikani kutokana na kazi au huduma iliyotolewa, bali ni malipo yanayotolewa kwa watu au kaya kutoka kwa serikali au taasisi nyingine, kama vile malipo ya ustawi, pensheni za serikali, au misaada ya kijamii. Malipo ya ustawi kutoka kwa huduma za kijamii yanaangukia katika kundi hili."
high_school_microeconomics,"Biashara ndogo inakadiria unyumbufu wa bei wa mahitaji ya bidhaa kuwa 3. Ili kuongeza mapato yote, wamiliki wanapaswa","['kupungua kwa bei kwani mahitaji ni nyumbufu.', 'kupungua kwa bei kwani mahitaji sio nyumbufu.', 'kuongezeka kwa bei kwani mahitaji ni nyumbufu.', 'kuongezeka kwa bei kwani mahitaji sio nyumbufu.']",A,"Jibu sahihi ni A) kupungua kwa bei kwani mahitaji ni nyumbufu.

Unyumbufu wa bei wa mahitaji (elasticity of demand) unapokuwa zaidi ya 1 (katika kesi hii ni 3), ina maana kwamba mahitaji ni nyumbufu. Hii inamaanisha kuwa mabadiliko madogo katika bei yatasababisha mabadiliko makubwa katika kiasi cha mahitaji. Kwa hiyo, kupunguza bei kutasababisha ongezeko kubwa la kiasi cha bidhaa zinazouzwa, na hivyo kuongeza mapato yote."
high_school_microeconomics,Ukiritimba wa nchi mbili hutokea wakati,"['mnunuzi wa kipekee hununua kutokana na ukiritimba', 'ukiritimba huuzwa kwa aina mbili tofauti za watumiaji', 'ukiritimba hununua kutoka kwa mnunuzi wa kipekee', 'mkiritimba huuza aina mbili tofauti za bidhaa']",A,"Ukiritimba wa nchi mbili hutokea wakati:

C) ukiritimba hununua kutoka kwa mnunuzi wa kipekee

Katika hali hii, kuna muuzaji mmoja (mkiritimba) na mnunuzi mmoja (mnunuzi wa kipekee), na hivyo wote wawili wanakuwa na nguvu kubwa katika soko. Hii inaweza kusababisha mazungumzo magumu kuhusu bei na kiasi cha bidhaa au huduma zinazouzwa."
high_school_microeconomics,"Ikiwa makampuni yanaingia kwenye sekta ambayo ina ushindani wa ukiritimba, tungetarajia","['mahitaji ya makampuni yaliyopo kuhamia kuelekea upande wa kulia.', 'bei ya soko ya bidhaa kuongezeka.', 'mahitaji ya makampuni yaliyopo kutokuwa na unyumbufu zaidi.', 'mahitaji ya makampuni yaliyopo kuhamia kuelekea upande wa kushoto.']",D,"Ikiwa makampuni yanaingia kwenye sekta ambayo ina ushindani wa ukiritimba, tungetarajia:

D) mahitaji ya makampuni yaliyopo kuhamia kuelekea upande wa kushoto.

Hii ni kwa sababu kuingia kwa makampuni mapya kwenye soko kunasababisha ongezeko la jumla la usambazaji wa bidhaa au huduma. Hii inamaanisha kuwa kila kampuni iliyopo itakabiliwa na mahitaji kidogo kwa bidhaa zake kwa kuwa wateja sasa wana chaguo zaidi. Matokeo yake, mahitaji ya makampuni yaliyopo yatapungua, na hivyo kuhamia kuelekea upande wa kushoto."
high_school_microeconomics,Sheria ya Kupunguza Marejesho ya Pembeni inawajibikia,"['AVC ambayo huinuka kwanza, lakini hatimaye hushuka kadiri pato linavyoongezeka.', 'AFC ambayo huinuka kwanza, lakini hatimaye hushuka kadiri pato linavyoongezeka.', 'MP ambayo hushuka kwanza, lakini hatimaye huinuka, kadiri pato linavyoongezeka.', 'MC ambayo hushuka kwanza, lakini hatimaye huinuka, kadiri pato linavyoongezeka.']",D,"Sheria ya Kupunguza Marejesho ya Pembeni (Law of Diminishing Marginal Returns) inahusiana na jinsi uzalishaji unavyoathiriwa na kuongeza pembejeo moja huku pembejeo nyingine zikibaki bila kubadilika. Sheria hii inasema kwamba, baada ya kiwango fulani cha pembejeo kuongezwa, marejesho ya ziada (marginal returns) yanayopatikana kutokana na kuongeza pembejeo hiyo yataanza kupungua.

Katika muktadha wa gharama za uzalishaji:

A) AVC (Average Variable Cost) ambayo huinuka kwanza lakini hatimaye hushuka kadiri pato linavyoongezeka.
B) AFC (Average Fixed Cost) ambayo huinuka kwanza lakini hatimaye hushuka kadiri pato linavyoongezeka.

Jibu sahihi ni:
A) AVC ambayo huinuka kwanza lakini hatimaye hushuka kadiri pato linavyoongezeka.

Hii ni kwa sababu Sheria ya Kupunguza Marejesho ya Pembeni inahusiana zaidi na gharama za pembejeo zinazobadilika (variable costs) na jinsi zinavyoathiri gharama za wastani za pembejeo hizo (AVC) kadiri pato linavyoongezeka. Kadiri uzalishaji unavyoongezeka, gharama za ziada za kuongeza pembejeo moja zaidi huanza kupanda, na hivyo kusababisha AVC kuongezeka baada ya kiwango fulani cha uzalishaji."
high_school_microeconomics,"Ni ipi kati ya zifuatazo ambayo ingekamilisha vyema ufafanuzi mfupi wa uchumi? ""Uchumi ni utafiti wa . . .""","['jinsi rasilimali zisizo na kikomo zinavyotengwa kati ya mahitaji machache.', 'jinsi pesa zinavyosambazwa kupitia uchumi.', 'jinsi mashirika yanavyoongeza bei ya hisa zao.', 'jinsi rasilimali adimu zinavyotengwa ili kukidhi mahitaji yasiyo na kikomo.']",D,"Jibu sahihi ni:

D) jinsi rasilimali adimu zinavyotengwa ili kukidhi mahitaji yasiyo na kikomo.

Uchumi ni utafiti wa jinsi rasilimali adimu zinavyotengwa ili kukidhi mahitaji yasiyo na kikomo. Hii inahusisha uchambuzi wa jinsi watu binafsi, biashara, na serikali zinavyofanya maamuzi kuhusu matumizi ya rasilimali hizo adimu."
high_school_microeconomics,"Huku mtaji ukiwekwa katika kitengo kimoja na vitengo 1, 2, 3 vya leba vilivyoongezwa katika vitengo sawa mfululizo, uzalishaji wa pato huongezeka kutoka 300 (kitengo 1 cha leba), hadi 350 (vitengo 2 vya leba) hadi 375 (vitengo 3 vya leba). Ni fasiri gani kati ya zifuatazo iliyo sahihi?","['Ni kuongezeka kwa faida kwa kiwango baada ya muda mrefu.', 'Ni kupungua kwa faida kwa kiwango baada ya muda mrefu.', 'Ni kurudi kwa kiwango cha mara kwa mara baada ya muda mrefu.', 'Ni uzalishaji wa ziada unaopungua baada ya muda mfupi.']",D,"Katika hali hii, tunaangalia jinsi uzalishaji unavyobadilika kadri vitengo vya leba vinavyoongezeka. Tunapoangalia ongezeko la uzalishaji:

- Kutoka kitengo 1 cha leba hadi kitengo 2 cha leba, uzalishaji unaongezeka kutoka 300 hadi 350, ongezeko la 50.
- Kutoka kitengo 2 cha leba hadi kitengo 3 cha leba, uzalishaji unaongezeka kutoka 350 hadi 375, ongezeko la 25.

Ongezeko la uzalishaji linapungua kadri tunavyoongeza vitengo vya leba. Hii inaonyesha kuwa kila kitengo cha ziada cha leba kinachoongezwa kinatoa ongezeko dogo la uzalishaji ikilinganishwa na kitengo kilichotangulia. Hii ni mfano wa sheria ya uzalishaji wa ziada unaopungua (law of diminishing returns).

Kwa hivyo, fasiri sahihi ni:
D) Ni uzalishaji wa ziada unaopungua baada ya muda mfupi."
high_school_microeconomics,Ni mfano gani kati ya ifuatayo ambao ni bora zaidi wa mali ya umma?,"['Mafunzo ya kibinafsi ya fidla', 'Idara ya wazima-moto ya kujitolea katika jumuiya yako', 'Tikiti ya $1 ya kuingia kwenye jumba la makumbusho', 'Mfuko wa vibanzi']",B,"Mfano bora zaidi wa mali ya umma kati ya chaguzi zilizotolewa ni:

B) Idara ya wazima-moto ya kujitolea katika jumuiya yako.

Hii ni kwa sababu mali ya umma inahusu rasilimali ambazo zinamilikiwa na kusimamiwa na serikali au jamii kwa manufaa ya umma wote. Idara ya wazima-moto ya kujitolea inatoa huduma muhimu za dharura kwa jamii nzima bila malipo ya moja kwa moja kwa watumiaji, na hivyo inafaa vizuri kama mfano wa mali ya umma."
high_school_microeconomics,Ni mfano gani kati ya ifuatayo ambao ni bora zaidi wa mali ya umma?,"['Ziara ya daktari wa meno', 'Kikao katika saluni ya kubadilisha rangi ya ngozi', 'Piza kubwa', 'Kituo cha Kimataifa cha Anga za Juu']",D,"Mfano bora zaidi wa mali ya umma kati ya chaguzi zilizotolewa ni:

D) Kituo cha Kimataifa cha Anga za Juu (International Space Station - ISS)

Kituo cha Kimataifa cha Anga za Juu ni mradi wa kimataifa unaoshirikisha nchi kadhaa na unafadhiliwa na serikali mbalimbali. Ni mali ya umma kwa sababu kinamilikiwa na kuendeshwa kwa pamoja na mashirika ya anga za juu ya serikali, kama vile NASA (Marekani), Roscosmos (Urusi), ESA (Ulaya), JAXA (Japani), na CSA (Kanada). Kituo hiki kinatumiwa kwa utafiti wa kisayansi na maendeleo ya kiteknolojia kwa manufaa ya wanadamu wote.

Chaguzi nyingine (ziara ya daktari wa meno, kikao katika saluni ya kubadilisha rangi ya ngozi, na piza kubwa) ni huduma au bidhaa binafsi zinazotolewa na mashirika au watu binafsi kwa faida yao wenyewe, na si mali ya umma."
high_school_microeconomics,"Wakati unyumbufu wa bei tofauti za mahitaji ni hasi, bidhaa zinazohusika ni lazima ziwe","['kawaida', 'duni', 'zenye uhusiano', 'mbadala']",C,"Wakati unyumbufu wa bei tofauti za mahitaji ni hasi, bidhaa zinazohusika ni lazima ziwe:

C) zenye uhusiano

Hii inamaanisha kuwa bidhaa hizo mbili zina uhusiano wa karibu ambapo ongezeko la bei ya moja husababisha kupungua kwa mahitaji ya nyingine. Hii ni kawaida kwa bidhaa ambazo ni mbadala au zinazokamilishana. Kwa mfano, kama bei ya kahawa inapanda, mahitaji ya chai (kama mbadala) yanaweza kuongezeka, na kinyume chake."
high_school_microeconomics,Soko la ushindani la ajira kwa sasa liko katika usawa. Ni ipi kati ya zifuatazo uwezekano mkubwa wa kuongeza zaidi mshahara wa soko?,"['Wanafunzi wengi zaidi huhitimu wakiwa na stadi zinazohitajika katika soko hili la leba.', 'Mahitaji ya bidhaa inayozalishwa na leba hii yana nguvu zaidi.', 'Bei ya rasilimali inayohusiana huongezeka.', 'Idara ya Leba huondoa hitaji la wafanyikazi kufaulu mtihani kabla ya kufanya kazi katika uwanja huu.']",B,"Katika soko la ushindani la ajira, mshahara wa soko huamuliwa na nguvu za ugavi na mahitaji ya leba. Ili kuongeza mshahara wa soko, ni muhimu kuzingatia jinsi kila chaguo linaathiri ugavi na mahitaji ya leba.

A) Wanafunzi wengi zaidi huhitimu wakiwa na stadi zinazohitajika katika soko hili la leba.
- Hii itaongeza ugavi wa wafanyakazi wenye stadi zinazohitajika. Kuongezeka kwa ugavi wa wafanyakazi kwa kawaida husababisha kupungua kwa mshahara wa soko, kwani waajiri wana chaguo zaidi za kuajiri.

B) Mahitaji ya bidhaa inayozalishwa na leba hii yana nguvu zaidi.
- Hii ina maana kwamba kuna ongezeko la mahitaji ya bidhaa zinazozalishwa na leba hii. Kuongezeka kwa mahitaji ya bidhaa kawaida husababisha kuongezeka kwa mahitaji ya leba inayozalisha bidhaa hizo, na hivyo kuongeza mshahara wa soko.

C) Bei ya rasilimali inayohusiana huongezeka.
- Kuongezeka kwa bei ya rasilimali inayohusiana kunaweza kuongeza gharama za uzalishaji, ambayo inaweza kupunguza faida za waajiri. Hii inaweza kusababisha waajiri kupunguza ajira au kutoongeza mishahara, na hivyo si lazima kuongeza mshahara wa soko.

D) Idara ya Leba huondoa hitaji la wafanyikazi kufaulu mtihani kabla ya kufanya kazi katika uwanja huu.
- Kuondoa hitaji la mtihani kunaweza kuongeza ugavi wa wafanyakazi, kwani watu wengi zaidi wataweza kuingia katika soko hili la leba. Kuongezeka kwa ugavi wa wafanyakazi kwa kawaida husababisha kupungua kwa mshahara wa soko.

Kwa hivyo, chaguo ambalo lina uwezekano mkubwa wa kuongeza mshahara wa soko ni:
B) Mahitaji ya bidhaa inayozalishwa na leba hii yana nguvu zaidi."
high_school_microeconomics,Moja ya sababu zinazoifanya serikali kukatisha tamaa na kudhibiti ukiritimba ni kwamba,"['ziada ya mzalishaji inapotea na ziada ya watumiaji hupatikana.', 'bei za ukiritimba huhakikisha ufanisi wa uzalishaji lakini hugharimu ufanisi wa ugawaji wa jamii.', 'makampuni ya ukiritimba hayashiriki katika utafiti na maendeleo muhimu.', 'ziada ya watumiaji inapotea kutokana na bei za juu na viwango vya chini vya pato.']",D,"Sababu moja inayofanya serikali kukatisha tamaa na kudhibiti ukiritimba ni:

D) ziada ya watumiaji inapotea kutokana na bei za juu na viwango vya chini vya pato.

Ukiritimba unaweza kusababisha bei za juu kwa watumiaji na kupunguza viwango vya uzalishaji, hali ambayo inasababisha upotevu wa ziada ya watumiaji. Serikali huingilia kati ili kuhakikisha kuwa masoko yanafanya kazi kwa ufanisi zaidi na kulinda maslahi ya watumiaji."
high_school_microeconomics,Ni ipi kati ya yafuatayo ambayo ni kweli ya usawa katika soko (au kikamilifu) la ushindani la bidhaa X?,"['Uhaba wa bidhaa X upo.', 'Kiasi kinachohitajika ni sawa na kiasi kinachotolewa cha bidhaa X.', 'Ziada ya bidhaa X ipo.', 'Serikali inadhibiti kiasi cha bidhaa X inayozalishwa kwa bei ya soko.']",B,"Katika soko la ushindani kamili, usawa wa soko unapatikana pale ambapo kiasi kinachohitajika na watumiaji ni sawa na kiasi kinachotolewa na wazalishaji kwa bei fulani. Hii ina maana kwamba hakuna uhaba wala ziada ya bidhaa katika soko. Kwa hivyo, jibu sahihi ni:

B) Kiasi kinachohitajika ni sawa na kiasi kinachotolewa cha bidhaa X.

Katika hali hii, bei ya soko inajirekebisha ili kuhakikisha kuwa kiasi kinachohitajika na kiasi kinachotolewa vinakuwa sawa, na hivyo hakuna shinikizo la kubadilisha bei."
high_school_microeconomics,"Wakati bei ya matunda ya pea inaongezeka, tunatarajia yafuatayo:","['Kiasi kinachohitajika cha matunda ya pea kuongezeka.', 'Kiasi cha matunda ya pea kinachosambazwa hushuka.', 'Kiasi kinachohitajika cha matunda ya pea hushuka.', 'Mahitaji ya matunda ya pea hushuka.']",C,"Wakati bei ya matunda ya pea inaongezeka, tunatarajia yafuatayo:

D) Mahitaji ya matunda ya pea hushuka.

Hii ni kwa sababu, kwa kawaida, kadri bei ya bidhaa inavyoongezeka, watu huwa na mwelekeo wa kununua kidogo ya bidhaa hiyo, hivyo kusababisha kushuka kwa mahitaji."
high_school_microeconomics,"Ikiwa mahitaji ya zabibu yanaongezeka na wakati huo huo kuna ongezeko la usambazaji wa zabibu, tunaweza kusema kwamba","['kiasi cha usawa huongezeka, lakini mabadiliko ya bei ni tatanishi.', 'kiasi cha usawa hushuka, lakini mabadiliko ya bei ni tatanishi.', 'kiasi cha usawa hupanda, na bei hupanda.', 'kiasi cha usawa hushuka, na bei hushuka.']",A,"Ikiwa mahitaji ya zabibu yanaongezeka na wakati huo huo kuna ongezeko la usambazaji wa zabibu, tunaweza kusema kwamba:

A) Kiasi cha usawa huongezeka, lakini mabadiliko ya bei ni tatanishi.

Hii ni kwa sababu ongezeko la mahitaji na ongezeko la usambazaji kwa kawaida husababisha ongezeko la kiasi cha usawa (kiasi cha zabibu kinachouzwa na kununuliwa sokoni). Hata hivyo, athari kwenye bei inaweza kuwa tatanishi kwa sababu inategemea ukubwa wa ongezeko la mahitaji ikilinganishwa na ongezeko la usambazaji. Ikiwa ongezeko la mahitaji ni kubwa zaidi kuliko ongezeko la usambazaji, bei inaweza kuongezeka. Ikiwa ongezeko la usambazaji ni kubwa zaidi kuliko ongezeko la mahitaji, bei inaweza kushuka. Ikiwa ongezeko la mahitaji na usambazaji ni sawa, bei inaweza kubaki ile ile."
high_school_microeconomics,"Ikiwa serikali ingetaka kudhibiti ukiritimba wa asili ili itoe kiwango cha ufanisi cha pato, itakuwa katika pato","['ambapo bei ni sawa na wastani wa gharama ya jumla.', 'ambapo mapato ya ziada ni sawa na gharama ya ziada.', 'ambapo faida ya kawaida hufanyika.', 'ambapo bei ni sawa na gharama ya ziada.']",D,"Ikiwa serikali ingetaka kudhibiti ukiritimba wa asili ili itoe kiwango cha ufanisi cha pato, itakuwa katika pato ambapo bei ni sawa na gharama ya ziada. Hii ni kwa sababu katika hali hiyo, bei inayoambatana na gharama ya ziada (marginal cost) inahakikisha kuwa rasilimali zinatumiwa kwa ufanisi na kwamba bei inayoambatana na gharama ya uzalishaji wa ziada ya kitengo kimoja cha bidhaa inalingana na thamani ya kitengo hicho kwa watumiaji.

Kwa hivyo, jibu sahihi ni:
D) ambapo bei ni sawa na gharama ya ziada."
high_school_microeconomics,"Wakati unyumbufu wa mahitaji ni kubwa kuliko 1, mahitaji ni","['yasiyonyumbulika kikamilifu.', 'nyumbufu.', 'yasiyo nyumbufu.', 'kitengo nyumbufu']",B,"Wakati unyumbufu wa mahitaji ni kubwa kuliko 1, mahitaji ni:

B) nyumbufu.

Hii ina maana kwamba mabadiliko kidogo katika bei husababisha mabadiliko makubwa katika kiasi cha mahitaji."
high_school_microeconomics,Ni mfumo gani kati ya ifuatayo ya ushuru ambao umeundwa kugawa upya mapato kutoka kwa matajiri hadi kwa maskini?,"['Mfumo wa ushuru unaoendelea', 'Mfumo wa ushuru wa kurudi nyuma', 'Mfumo wa ushuru wenye uwiano', 'Mfumo wa ushuru wa bidhaa']",A,"A) Mfumo wa ushuru unaoendelea

Mfumo wa ushuru unaoendelea (progressive tax system) umeundwa kugawa upya mapato kutoka kwa matajiri hadi kwa maskini. Katika mfumo huu, kiwango cha ushuru huongezeka kadri mapato ya mtu yanavyoongezeka, hivyo watu wenye mapato ya juu hulipa asilimia kubwa zaidi ya mapato yao kama ushuru ikilinganishwa na watu wenye mapato ya chini. Hii inasaidia kupunguza tofauti za mapato na kugawa upya mapato kwa njia inayosaidia zaidi wale walio na mapato ya chini."
high_school_microeconomics,Ni hali gani kati ya hizi sio mfano wa ubaguzi wa bei?,"['Brent hufanya kazi usiku, kwa hivyo anachagua kununua mkate saa 7 asubuhi badala ya saa 7 jioni.', 'Bob na Nancy kila mmoja anapokea kuponi ya ""kupunguzwa kwa $1"" kwenye barua, lakini Bob anaitumia ilhali Nancy haitumii.', 'Katie ananunua Coke 12 kwa bei ya $3, na Josh ananunua Coke moja moja kwa bei ya $1.', 'Velma anapenda kwenda kutazama sinema kwa bei ya chini ya alasiri, na Rosemary angependelea kulipa zaidi kwa onyesho la jioni.']",A,"A) Brent hufanya kazi usiku kwa hivyo anachagua kununua mkate saa 7 asubuhi badala ya saa 7 jioni.

Hii sio mfano wa ubaguzi wa bei. Ubaguzi wa bei unahusisha utofauti wa bei kwa wateja tofauti kwa bidhaa au huduma ile ile, mara nyingi kulingana na uwezo wao wa kulipa, eneo, au sifa nyingine za kibinafsi. Katika mfano huu, Brent anachagua kununua mkate wakati tofauti kutokana na ratiba yake ya kazi, lakini hakuna tofauti ya bei inayotajwa kwa mkate huo kulingana na wakati wa siku."
high_school_microeconomics,"Kwa kuwepo kwa hali ya nje chanya, ni ipi kati ya zifuatazo ingerekebisha hali ya nje?","['Ruzuku ya serikali.', 'Ushuru wa serikali.', 'Bei ya juu.', 'Kiwango cha chini cha pato.']",A,"Hali ya nje chanya (positive externality) ni hali ambapo shughuli ya kiuchumi inazalisha manufaa kwa watu wengine ambao hawahusiki moja kwa moja na shughuli hiyo. Kwa mfano, chanjo ya magonjwa hutoa manufaa kwa mtu binafsi aliyechanjwa na pia kwa jamii kwa kupunguza kuenea kwa magonjwa.

Ili kurekebisha hali ya nje chanya, serikali inaweza kuingilia kati ili kuongeza uzalishaji au matumizi ya bidhaa au huduma hiyo yenye manufaa ya ziada kwa jamii. Njia moja ya kufanya hivyo ni kwa kutoa ruzuku.

Kwa hiyo, jibu sahihi ni:
A) Ruzuku ya serikali.

Ruzuku ya serikali inaweza kupunguza gharama kwa wazalishaji au watumiaji, hivyo kuwahamasisha kuzalisha au kutumia zaidi bidhaa au huduma hiyo yenye manufaa ya ziada kwa jamii."
high_school_microeconomics,"Soko la jeans ya denimu iko katika usawaziko, na bei ya suruali ya polyester, bidhaa mbadala, inapanda. Katika soko la jeans","['usambazaji hupungua, bei ikiongezeka na kupunguza idadi.', 'usambazaji hupungua, bei ikiongezeka na kuongeza idadi.', 'mahitaji hupungua, bei ikiongezeka na kupunguza idadi.', 'mahitaji huongezeka, bei ikiongezeka na kuongeza idadi.']",D,"Katika soko la jeans ya denimu, ikiwa bei ya suruali ya polyester, ambayo ni bidhaa mbadala, inapanda, kuna uwezekano mkubwa kwamba watu wengi watahamia kununua jeans ya denimu badala ya suruali ya polyester. Hii ni kwa sababu jeans ya denimu itakuwa na mvuto zaidi kwa watumiaji kutokana na bei ya juu ya bidhaa mbadala.

Kwa hivyo, ongezeko la bei ya suruali ya polyester linaweza kusababisha ongezeko la mahitaji ya jeans ya denimu. Hii inaweza kusababisha bei ya jeans ya denimu kuongezeka pia, kwani wauzaji wanaweza kuongeza bei ili kufaidika na ongezeko la mahitaji.

Kwa hivyo, jibu sahihi ni:
D) bei ikiongezeka na kuongeza idadi.

Hii ina maana kwamba bei ya jeans ya denimu itaongezeka kutokana na ongezeko la mahitaji, na idadi ya jeans zinazouzwa pia itaongezeka."
